,,,FORMATO PLANEACIÓN Y PROGRAMACIÓN DE ACTIVIDADES DE MANTENIMIENTO,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Código centro,Centro,Ubicac. técnica,Denominación Ubic.,Equipo,Denominación,No. Plan,Desc. Plan,Orden,Actividad,Clase de orden,Status sistema,Inicio program.,Responsable,Prioridad,,Duración
0385,G. LUX NEIVA,0385-LINEA 1,"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",508152,LAVADORA DE BOTELLAS,0,CAMBIO DE CADENA DE TRASMISION,13159175,CAMBIO DE CADENA DE TRASMISION,PM01,ABIE,2023-11-15 05:00:00,Juan Camilo Bermeo Pimentel,Alto,,"0,0"
0385,G. LUX NEIVA,0385-LINEA 1,"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",560016,LAVADORA DE CAJAS,45273,LUBRICACION LAVADORA DE CAJAS,13165978,lubricacion lavadora de botellas,PM02,ABIE,2023-11-18 05:00:00,Jose Albeiro Perdomo Salazar,alto,,"0,6"
0385,G. LUX NEIVA,0385-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,649577,COMPRESOR DE AIRE,45278,LUBRICACION DE AIRE AGUA BOLSA,13160740,lubricacion compresor de agua bolsa,PM02,ABIE,2023-11-25 05:00:00,Arles Triviño Guevara,alto,,"0,5"
0385,G. LUX NEIVA,0385-LINEA 1,"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",548771,EMPACADORA,55815,PLAN MTTO PREDICTIVO EMPACADORA548771,13160750,Analisis termografico motoreductor princ,PM07,ABIE,2023-11-25 05:00:00,Cristian Andrey Aroca Pérez,Muy elevado/Urgente,,"0,5"
0385,G. LUX NEIVA,0385-LINEA 1,"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829831,TRANSPORTADOR DE CAJAS,45264,LUBRICACION TRANSPORTADOR CAJAS,13160731,lubricacion transportador de caja,PM02,ABIE,2023-11-25 05:00:00,Jose Albeiro Perdomo Salazar,alto,,"0,5"
0385,G. LUX NEIVA,0385-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,649179,COMPRESOR DE AIRE,45213,MANTENIMIENTO MECANICO COMPRESOR 125 HP,13121320,Cambio filtro de aire,PM02,LIB.,2023-11-03 05:00:00,Arles Triviño Guevara,alto,,"0,5"
0385,G. LUX NEIVA,0385-LINEA 1,"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",518582,LLENADORA,55814,PLAN MTTO PREDICTIVO LLEN.518582,13160749,TERMOGRAFIA TAB.POTENCIA Y CONTROL,PM07,ABIE,2023-11-25 05:00:00,Diego Fernando Salgado Sanceno,Muy elevado/Urgente,,"0,5"
0385,G. LUX NEIVA,0385-LINEA DE BOLSAS,LINEA PARA EL LLENADO DE BOLSAS,710192,LLENADORA DE BOLSAS LINEA 2,19316,MANTT ELECTRICO LLENADORA SOLPAK L2,13155848,Mantenimiento tablero electrico,PM02,ABIE,2023-11-04 05:00:00,Cristian Andrey Aroca Pérez,Muy elevado/Urgente,,"2,0"
0385,G. LUX NEIVA,0385-LINEA 1,"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",508152,LAVADORA DE BOTELLAS,45271,LUBRICACION LAVADORA DE BOTELLAS,13165975,lubricacion lavadora de botellas,PM02,ABIE,2023-11-18 05:00:00,Juan Camilo Bermeo Pimentel,alto,,"0,6"
0385,G. LUX NEIVA,0385-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,649179,COMPRESOR DE AIRE,45279,LUBRICACION DE AIRE AGUA BOLSA,13165979,Lubricacion equip serv. 125 HP,PM02,ABIE,2023-11-18 05:00:00,Arles Triviño Guevara,alto,,"0,5"
0385,G. LUX NEIVA,0385-LINEA 1,"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",548773,DESEMPACADORA,55817,PLAN TTO PREDICTIVO DESEM.548773,13160752,Analisis termografico tablero electrico,PM07,ABIE,2023-11-25 05:00:00,Jose Albeiro Perdomo Salazar,alto,,"0,5"
0385,G. LUX NEIVA,0385-LINEA DE BOLSAS,LINEA PARA EL LLENADO DE BOLSAS,710192,LLENADORA DE BOLSAS LINEA 2,45248,LUBRICACION LLENADORA LINEA 2,13160725,lubricacion llenadora linea 2,PM02,ABIE,2023-11-11 05:00:00,Juan Camilo Bermeo Pimentel,alto,,"0,5"
0385,G. LUX NEIVA,0385-LINEA BOTELLON 20 LTS,LINEA DE PRODUCCION DE BOTELLONES DE 20,71011601,TRANSPORTADOR DE BOTELLONES,45265,LUBRICACION TRANSPORTADOR,13160732,lubricacion transportador botellones,PM02,ABIE,2023-11-25 05:00:00,Sergio Castro,Muy elevado/Urgente,,"0,5"
