,,,FORMATO PLANEACIÓN Y PROGRAMACIÓN DE ACTIVIDADES DE MANTENIMIENTO,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Código centro,Centro,Ubicac. técnica,Denominación Ubic.,Equipo,Denominación,No. Plan,Desc. Plan,Orden,Actividad,Clase de orden,Status sistema,Inicio program.,Responsable,Prioridad,,Duración
0198,POSTOBÓN PEREIRA,0198-ENVASADO TETRAPACK L1,LINEA DE ENVASADO DE TETRAPAK  LINEA 1,50814601,EXTRACTOR DE PITILLOS,20413,MANTTO LUBRICAC EXTRACTOR PITILLOS # 2,13196371,LUBRICACION CHUMACERAS,PM02,LIB.,2024-01-06 05:00:00,SANCHEZ SEBASTIAN,alto,,0
0198,POSTOBÓN PEREIRA,0198-ENVASADO TETRAPACK L4,LINEA DE ENVASADO DE TETRAPAK  LINEA 4,900177,SISTEMA DE TRANSPORTE,29758,PLAN MTTO MECÁNICO TRANSP. L4 900177,13207158,MTTO SIST. LUBRICACIÓN,PM02,ABIE,2024-01-02 05:00:00,SANCHEZ SEBASTIAN,alto,,2
0198,POSTOBÓN PEREIRA,0198-PREPARACION JUGOS TETRA,EQUIPOS PARA PREPARACION JUGOS TETRAPAK,900022,JUMBO REEL TRUCK,20946,PLAN MTTO JUMBO REEL TRUCK 900022,13207138,MTTO SIST. LUBRICACIÓN,PM02,ABIE,2024-01-06 05:00:00,SANCHEZ SEBASTIAN,medio/Moderado,,1
0198,POSTOBÓN PEREIRA,0198-ENVASADO JUGOS HIT VIDRIO,EQUIPOS PARA  ENVASADO JUGOS HIT,540008,EMPACADORA,44433,PLAN MTTO MECÁNICO EMPACADORA L5 540008,13207196,LUBRICACION SEMANAL EMPACADORA,PM02,ABIE,2024-01-02 05:00:00,SANCHEZ SEBASTIAN,alto,,2
0198,POSTOBÓN PEREIRA,0198-LINEA DE PRODUCCION 6 PET,0198-LINEA DE PRODUCCION 6 PET,710323,ENFARDADORA,36788,PLAN MTTO MECÁNICO ENFARDADORA L6 710323,13196414,MTTO BANDA TUNEL DE CALOR,PM02,ABIE,2024-01-09 05:00:00,ALZATE TUSARMA BAIRON,alto,,3
0198,POSTOBÓN PEREIRA,0198-ENVASADO JUGOS HIT VIDRIO,EQUIPOS PARA  ENVASADO JUGOS HIT,508166,LAVADORA DE BOTELLAS,44431,PLAN MTTO MECÁNICO LAVADORA BOT. 508166,13207194,MTTO SIST. LUBRICACIÓN,PM02,ABIE,2024-01-05 05:00:00,SANCHEZ SEBASTIAN,Muy elevado/Urgente,,3
0198,POSTOBÓN PEREIRA,0198-ENVASADO JUGOS HIT VIDRIO,EQUIPOS PARA  ENVASADO JUGOS HIT,829606,TRANSPORTADOR DE CAJAS,13116,Mtto Mco transportadores botellas,13214019,Sector Llenadora-Empacadora,PM02,ABIE,2024-01-05 05:00:00,MARTINEZ LUIS,medio/Moderado,,2.5
0198,POSTOBÓN PEREIRA,0198-PLANTA DE AGUA JUGOS,TRATAMIENTO DE AGUA PARA ENVASADO,709467,FLOCULADOR,20820,MTTO. FLOCULADOR,13126161,MTTO SIST CONTROL Y POTENCIA FLOCULADOR,PM02,ABIE,2024-01-14 05:00:00,MACHADO LUIS,medio/Moderado,,1
0198,POSTOBÓN PEREIRA,0198-ENVASADO JUGOS HIT VIDRIO,EQUIPOS PARA  ENVASADO JUGOS HIT,829606,TRANSPORTADOR DE CAJAS,13116,Mtto Mco transportadores botellas,13214019,Sector Desempacadora-Entrada Lav. Bot.,PM02,ABIE,2024-01-05 05:00:00,MARTINEZ LUIS,medio/Moderado,,2.5
0198,POSTOBÓN PEREIRA,0198-PREPARACION JUGOS HIT,EQUIPOS PARA PREPARACION JUGOS HIT,901016,TANQUE AGUA RECUPERADA,54923,PLAN MTTO ELEC TANQ AGUA RECUP- 901016,13199742,REVISION SISTEMA DE CONTROL Y POTENCIA,PM02,ABIE,2024-01-11 05:00:00,LARGO DAVID,alto,,1
0198,POSTOBÓN PEREIRA,0198-TALLER MANTTO PLANTA,TALLER  MANTENIMIENTO  EQUIPOS DE PLANTA,207022,TALLER INDUSTRIAL MANTENIMIENTO PLANTA,21577,PLAN MTTO TALLER PLANTA 207022,13207140,ASEO GENERAL TALLER MANTENIMIENTO L5,PM02,LIB.,2024-01-03 05:00:00,OSORIO JUAN CAMILO,medio/Moderado,,2
0198,POSTOBÓN PEREIRA,0198-PREPARACION JUGOS HIT,EQUIPOS PARA PREPARACION JUGOS HIT,901001,TRASIEGO DE PULPA ASEPTICA,54892,PLAN DE MTTO ELEC TRASIEGO PULPA 901001,13199701,REVISION SISTEMA DE CONTROL Y POTENCIA,PM02,ABIE,2024-01-11 05:00:00,MANZO RAMIREZ ROBEIRO ANTONIO,alto,,1
